,업체명,소재지도로명주소,위도,경도,차고지도로명주소,자동차총보유대수
3067,(주)맥스렌트카 용인영업소,"경기도 용인시 기흥구 강남서로 18, 118호(구갈동)",37.2727290388,127.127227,경기도 용인시 기흥구 강남서로 18,37
3068,(주)퍼스트렌트카,경기도 용인시 처인구 모현읍 왕담로 138,37.33022972,127.2507815,"경기도 용인시 기흥구 동백3로 11번길 12, 브릭스타워 7층",77
3069,(주)제이디렌트카,경기도 용인시 기흥구 한보라1로 10번길 19,37.253729,127.107743,"경기도 용인시 기흥구 동백로11번길 12(중동, 브릭스타워)",71
3070,(주)케이씨모빌리티,경기도 용인시 처인구 모현읍 이일로 216-12,37.33644929,127.2155070042,경기도 용인시 기흥구 동백죽전대로 444,50
3071,(주)맥스렌터카,경기도 용인시 기흥구 서천로127번길 11-3,37.23649554,127.0729278,경기도 용인시 기흥구 서천로127번길 11-3,135
3072,(주)스마트렌트카(용인),경기도 용인시 수지구 죽전로 144번길 7-5,37.323562,127.124197,경기도 용인시 수지구 죽전로 144번길 7-5,51
3073,(주)진렌트카 용인영업소,경기도 용인시 수지구 광교중앙로 296번길14,37.29713604,127.070184,경기도 용인시 수지구 죽전로144번길7-5,19
3074,(주)타이틀렌터카,"경기도 성남시 분당구 돌마로 46, 428-38호(구미동)",37.34969464,127.1069948,경기도 용인시 처인구 이동읍 이원로570,39
3075,(주)주은렌터카 용인영업소,경기도 용인시 처인구 한터로 80,37.2509744,127.2194843,경기도 용인시 처인구 한터로 80,9
3076,(주)우도전기렌트카,제주특별자치도 제주시 우도면 우도해안길 372,33.51090395,126.9436272,,100
3077,울릉도렌트카(주),경상북도 울릉군 울릉읍 봉래2길 30-6,37.49357137,130.9093092,경상북도 울릉군 북면 나리1길 81,83
3078,한진렌트카 울릉영업소,경상북도 울릉군 울릉읍 도동길 253-6,37.48421129,130.8983398,,51
3079,명가렌트카 울릉영업소,경상북도 울릉군 울릉읍 울릉순환로 221-3,37.49211789,130.9086855,,25
3080,현대렌트카 울릉영업소,경상북도 울릉군 울릉읍 도동길 46,37.48272423,130.9085159,,18
3081,독도렌트카(주),경상북도 울릉군 서면 남양4길 25,37.46748254,130.8376504,,95
3082,㈜예스굿모닝,경상남도 양산시 번영로 429-25,35.40843756,129.1557559,,14
3083,(주)오케이렌트카 울산영업소,,35.53385686,129.334446,,14
3084,(주)현대하이렌트카,울산광역시 남구 삼산로 309,35.54021293,129.340768,,17
3085,(주)용인렌트카 울산영업소,울산광역시 남구 돋질로422번길 9,35.54224097,129.351138,울산광역시 남구 돋질로422번길 9(삼산동),1
3086,지에스렌트카(주) 울산,"울산광역시 남구 산업로 107, 2층",35.50632994,129.3189648,,23
3087,(주)플러스렌트카 울산영업소,울산광역시 중구 가구거리 86,35.55737711,129.340585,울산광역시 남구 봉월로 68,9
3088,(주)브이아이피렌트카 울산영업소,울산광역시 남구 산업로 679(삼산동),35.54160691,129.353109,울산광역시 남구 산업로 679(삼산동),9
3089,(주)하이렌터카 울산삼산지점,울산광역시 남구 산업로 697,35.54271608,129.354374,울산광역시 남구 산업로 697,0
3090,에스케이렌터카(주) 울산 영업소,울산광역시 남구 산업로643번길 17,35.538436,129.349732,울산광역시 남구 산업로643번길 17,413
3091,한진렌트카 울산삼산영업소,,35.5466407,129.139954,,24
3092,(주)하이렌터카 울산남구지점,울산광역시 남구 남중로 25,35.53663483,129.3470301384,,8
3093,(주)뉴그린렌트카 울산영업소,울산광역시 남구 수암로 25,35.532016,129.3110157,,11
3094,(주)레드캡투어 울산 영업소,울산광역시 남구 신정로 111,35.541279,129.319585,울산광역시 남구 신정로 111,11
3095,(주)제일렌트카 남울산영업소,울산광역시 남구 신정로153번길 15,35.5445148,129.316225,울산광역시 남구 신정로153번길 15,58
3096,(주)알앤에이 울산영업소,울산광역시 남구 월평로129번길 21(신정동),35.545861,129.318538,울산광역시 남구 월평로129번길 21(신정동),8
3097,(주)뉴현대렌트카,울산광역시 남구 월평로159번길 24,35.54717931,129.3223375,울산광역시 남구 월평로159번길 24,80
3098,(주)조이렌트카 울산 영업소,울산광역시 남구 장생포고래로 292,35.505369,129.385332,울산광역시 남구 장생포고래로 292,1
3099,(유)타이거렌트카,울산광역시 남구 화합로 209,35.543511,129.339096,울산광역시 남구 화합로 209,143
3100,(주)나우렌트카,울산광역시 남구 화합로210번길 3,35.543592,129.3402293,울산광역시 남구 화합로210번길 3,50
3101,(주)알앤에이 울산2영업소,울산광역시 동구 등대로 39(일산동),35.49082708,129.4304228,울산광역시 동구 등대로 39(일산동),3
3102,곰두리렌터카(주),울산광역시 동구 후릉길 1,35.48799063,129.4160714,,280
3103,(주)대동렌트카,울산광역시 북구 명촌1길 18-12,35.55938067,129.3580712,울산광역시 북구 명촌4길 26,70
3104,(주)극동오토렌탈 울산영업소,울산광역시 북구 산업로 1425(신천동),35.63311104,129.3450154,울산광역시 북구 산업로 1425(신천동),24
3105,(주)나우렌트카 중앙영업소,울산광역시 북구 진장21길 14,35.567147,129.3557036,울산광역시 북구 진장21길 14,24
3106,(주)현대하이렌트카 북구영업소,울산광역시 북구 진장24길 44,35.56557885,129.3562686,울산광역시 북구 진장24길 44,35
3107,(주)제일렌트카,울산광역시 북구 염포로 177,35.56115146,129.3587179,울산광역시 북구 염포로 177,0
3108,(주)오케이렌트카 울산북구영업소,울산광역시 북구 염포로 179,35.56139449,129.3589659,울산광역시 북구 염포로 179,22
3109,(주)오케이렌트카 울산바른영업소,울산광역시 남구 삼산로156번길 5-18,35.536326,129.325421,울산광역시 북구 진장유통로 16,7
3110,롯데렌탈(주) 울산 영업소,울산광역시 북구 진장유통로 8-10,35.571099,129.357985,울산광역시 북구 진장유통로 8-10,742
3111,지에스렌트카(주) 울산북구,,35.62865482,129.3577828,,7
3112,금강렌트카(주),울산광역시 북구 효암로 164,35.56191905,129.3651637,울산광역시 북구 효암로 164,129
3113,(주)나우렌트카 효문영업소,울산광역시 북구 효자로 2,35.56136275,129.3678336,울산광역시 북구 효자로 2,3
3114,뉴곰두리렌터카(주),울산광역시 남구 정동로 128,35.545145,129.3449311,,114
3115,곰두리렌터카(주) 남구달동영업소,울산광역시 남구 화합로134번길 18,35.53654826,129.342162,울산광역시 울주군 범서읍 관문로 525-9,23
3116,(주)극동오토렌탈 언양영업소,울산광역시 울주군 삼남면 중평강변길 21,35.56180658,129.1237768,,9
3117,울산렌트카(주),울산광역시 중구 학성로 241,35.55640536,129.337197,,66
3118,(주)나우렌트카 북울산영업소,"울산광역시 중구 종가로 755, 201호",35.588769,129.3446077,울산광역시 중구 종가로 755,12
3119,(주)금성교역,울산광역시 남구 중앙로204번길 32-1,35.53962858,129.3159036,울산광역시 중구 화합로 293,38
3120,한진렌트카 울산1영업소,,35.537238,129.330757,,21
3121,(주)하나렌트카 울산영업소,울산광역시 동구 꽃바위로 169(방어동),35.47765073,129.4107313,,8
3122,(주)뉴예스렌트카 울산영업소,울산광역시 울주군 삼남면 동향교2길 1,35.55488355,129.118415,,27
3123,(주)유카 울산역영업소,,,,,95
3124,(주)코리아렌터카,서울특별시 양천구 국회대로92,37.526895,126.845261,,183
3125,VIP렌트카 온산영업소,울산광역시 울주군 온산읍 신경5길 22,35.4317971,129.3074274,,21
3126,현대렌트카 울진영업소,,36.984851199,129.3969689,,8
3127,(주)애니렌트카 원주영업소,강원도 원주시 호저면 우무개로 405,37.36176163,127.9161817,강원도 원주시 호저면 우무개로 405,27
3128,(주)성일렌트카 강남영업소,,37.47031417,127.1186400181,,179
3129,(주)범아렌트카,,,,서울특별시 은평구 가좌로11가길 지하38-11,0
3130,㈜한빛렌트카,"서울특별시 강서구 마곡중앙로 161-8(마곡동,두산더랜드파크)",37.56893005,126.8271137,,135
3131,㈜센트럴렌트카,경기도 의왕시 내손로 76 (2층 7호),37.38681334,126.9794726,,0
3132,(주)도연렌트카,경기도 의정부시 용민로61번길 32-8(용현동),37.737985,127.085089,경기도 의정부시 용민로61번길 32-8(용현동),101
3133,(주)알씨렌트카,경기도 의정부시 금신로 214,37.738425,127.069937,경기도 의정부시 추동로108번길 12,28
3134,한진렌트카 의정부영업소,경기도 의정부시 신흥로240번길 26,37.737447,127.044819,경기도 의정부시 평화로 757,64
3135,해원렌트카 신동1영업소,전라북도 익산시 인북로64길 14(신동),35.95934464,126.9630331224,,9
3136,해원렌트카 전주영업소,전라북도 전주시 완산구 팔달로 133-2(전동),35.81458211,127.1481090174,,2
3137,해원렌트카,전라북도 익산시 고봉로18길 83-4(영등동),35.95300643,126.9782926,,56
3138,대한렌트카(주) 인제영업소,강원도 인제군 북면 금강로33번길 23-4,38.1214535853,128.2043117,,1
3139,행운렌트카 김포영업소,경기도 김포시 양촌읍 김포대로 1759번길135,37.66654226,126.637768853,,9
3140,(주)에덴렌트카안산,"경기도 안산시 상록구 광덕1로 355, 209 (이동,테코스포텔) 월드비지니스센터 45-3호",37.30727466,126.8490713758,,48
3141,(주)에덴렌트카남구,인천광역시 미추홀구 인주대로 314-1(주안동),37.45168906,126.6713295,,10
3142,(주)청명렌트카 강화영업소,인천광역시 강화군 선원면 중앙로 148,37.73042887,126.4889546,인천광역시 강화군 선원면 중앙로 148,6
3143,에스케이렌터카(주) 인천광역시 영업소,인천광역시 강화군 선원면 중앙로 233,37.725331,126.4834897028,인천광역시 강화군 선원면 중앙로 233,60582
3144,메트로렌탈앤투어서비스(주),인천광역시 남동구 석정로 540-6(간석동),37.46506201,126.6947073,,78
3145,모아렌트카(주) 인천광역시,"인천광역시 계양구 경명대로 1115, 229호",37.54348072,126.7309362,"인천광역시 계양구 경명대로 1115, 229호",40
3146,롯데렌탈(주) 인천광역시 영업소,인천광역시 계양구 경명대로 1121,37.54343617,126.7317077,인천광역시 계양구 경명대로 1121,194540
3147,(주)아마존카 인천광역시 영업소,인천광역시 계양구 계산새로 71,37.5387803391,126.735818,인천광역시 계양구 계산새로 71,11629
3148,(주)레드캡투어 인천광역시 영업소,인천광역시 계양구 계산새로65번길 7,37.5388902364,126.735203,인천광역시 계양구 계산새로65번길 7,15635
3149,경원렌트카(주) 인천광역시영업소,인천광역시 계양구 계양대로 64 (작전동),37.529536,126.723017,인천광역시 계양구 계양대로 64,10
3150,에이스랜트(주) 동구영업소,인천광역시 동구 봉수대로95,37.48456097,126.6595316,인천광역시 남구 염전로96,7
3151,메리츠캐피탈(주) 인천광역시 영업소,인천광역시 남동구 남동대로 742-1,37.448631,126.707795,인천광역시 남동구 남동대로 742-1,2131
3152,(주)도일렌터카 인천광역시영업소,인천광역시 동구 방축로 105,37.48412291,126.6561118,인천광역시 남동구 미래로 32,4
3153,삼성카드(주) 인천광역시 영업소,인천광역시 남동구 인주대로 585,37.451026,126.701984,인천광역시 남동구 인주대로 585,8373
3154,신한카드(주) 인천광역시 영업소,인천광역시 남동구 인주대로 611,37.450259,126.705064,인천광역시 남동구 인주대로 611,27893
3155,케이비캐피탈(주) 인천광역시 영업소,인천광역시 남동구 인주대로 611,37.450259,126.705064,인천광역시 남동구 인주대로 611,6928
3156,기아자동차(주) 인천광역시 영업소,인천광역시 미추홀구 경인로 309,37.460256,126.675232,인천광역시 미추홀구 경인로 309,275
3157,(주)팔도렌트카,인천광역시 미추홀구 낙섬서로49번길 30-9(용현동),37.45472084,126.6348235,인천광역시 미추홀구 낙섬서로49번길 30-9(용현동),82
3158,제주원렌트카(서울특별시영업소),,37.56083564,126.8296185,인천광역시 미추홀구 매소홀로 618,56
3159,하나캐피탈(주) 인천광역시 영업소,인천광역시 미추홀구 미추홀대로 694,37.459153,126.680459,인천광역시 미추홀구 미추홀대로 694,3022
3160,롯데렌탈(주) 인천광역시 영업소,인천광역시 미추홀구 주안로 113,37.46425733,126.6822339,인천광역시 미추홀구 주안로 113,452
3161,(주)대주렌트카 부평영업소,인천광역시 부평구 부평대로 163(부평동),37.50556443,126.7207019,인천광역시 부평구 경원대로 1428(부평동),42
3162,우리캐피탈렌터카(주) 인천광역시영업소,,37.52167469,126.721128,인천광역시 부평구 부평대로 337,6
3163,(주)우리카드 인천광역시 영업소,인천광역시 부평구 부평대로 75,37.498166,126.721843,인천광역시 부평구 부평대로 75,5808
3164,(주)고고렌트카 인천광역시영업소,인천광역시 부평구 광장로 16,37.48956767,126.723335,,19
3165,(주)케이네트웍스 인천광역시신흥영업소,인천광역시 중구 인중로63번길 41(신흥동3가),37.46261762,126.6351142,,14
3166,(주)케이네트웍스,인천광역시 부평구 항동로 158(일신동),37.48106565,126.7509547,,67
3167,지에스렌트카(주) 인천광역시송도,,37.38215473,126.6395541,,12
3168,하이렌터카(서울특별시영업소),,37.56083564,126.8296185,,10
3169,(주)강남렌트카 인천광역시영업소,인천광역시 계양구 계양문화로 54 (계산동),37.535496,126.736844,인천광역시 부평구 충선로203번길 4(삼산동),10
3170,(주)하나렌트카,인천광역시 서구 봉수대로 258,37.4988136674,126.661882,,87
3171,에이스랜트(주)마전영업소,인천광역시 서구 완정로10번길 6-9,37.59480594,126.6739240134,,25
3172,지에스렌트카(주) 인천광역시,,37.48892804,126.6640599,,0
3173,우리렌터카(주),인천광역시 서구 건지로 281(석남동),37.499481,126.6734148,,0
3174,우리렌트카(주),인천광역시 계양구 안남로 491 (효성동),37.52696015,126.7106751,인천광역시 서구 건지로 281,52
3175,(주)나이스렌트카 인천광역시주안영업소,,,,"인천광역시 서구 검단로459번길 4, 8층(마전복합타워)",37
3176,(주)카엔퍼블릭 인천광역시영업소,,36.124731,128.183661,,0
3177,에이스랜트(주),인천광역시 서구 보도진로 29 (가좌동),37.49472594,126.6513235,인천광역시 서구 보도진로29 (가좌동),49
3178,(주)엔아이씨이새인천광역시렌트카,인천광역시 서구 봉수대로 254-1 (가좌동),37.49856457,126.6627742,인천광역시 서구 봉수대로 254-1,301
3179,(주)팔도렌트카 서구지점,인천광역시 서구 북항로193번길 58,37.50152411,126.626338,"인천광역시 서구 북항로193번길 58, 2동 3층",3
3180,(주)뉴오렌지렌트카 검단신도시영업소,인천광역시 서구 설원로138번안길 22,37.62557519,126.681398,인천광역시 서구 설원로138번안길 22,34
